Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 0° through atmosphere 1 from charge exchange collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                5.584E+02  9.310E+01  6.976E+01  2.334E+01  4.653E+02  1.060E+02  8.536E+01  5.033E+01  5.345E+01  5.733E+01  1.105E+02  2.336E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      4.923E-08  9.403E-09  0.000E+00  9.403E-09  3.983E-08  8.087E-09  4.585E-14  1.035E-12  6.528E-18  0.000E+00  3.170E-08  3.920E-11
    101.00      6.396E-08  1.221E-08  0.000E+00  1.221E-08  5.174E-08  1.098E-08  6.637E-14  1.353E-12  9.790E-18  0.000E+00  4.071E-08  5.260E-11
    102.00      8.292E-08  1.583E-08  0.000E+00  1.583E-08  6.709E-08  1.486E-08  9.584E-14  1.766E-12  1.465E-17  0.000E+00  5.216E-08  7.040E-11
    103.00      1.073E-07  2.046E-08  0.000E+00  2.046E-08  8.683E-08  2.006E-08  1.381E-13  2.300E-12  2.187E-17  0.000E+00  6.667E-08  9.398E-11
    104.00      1.385E-07  2.638E-08  0.000E+00  2.638E-08  1.122E-07  2.702E-08  1.984E-13  2.988E-12  3.258E-17  0.000E+00  8.500E-08  1.252E-10
    105.00      1.785E-07  3.393E-08  0.000E+00  3.393E-08  1.446E-07  3.631E-08  2.844E-13  3.873E-12  4.842E-17  0.000E+00  1.081E-07  1.663E-10
    106.00      2.296E-07  4.354E-08  0.000E+00  4.354E-08  1.861E-07  4.867E-08  4.068E-13  5.008E-12  7.179E-17  0.000E+00  1.372E-07  2.203E-10
    107.00      2.947E-07  5.572E-08  0.000E+00  5.572E-08  2.390E-07  6.508E-08  5.803E-13  6.462E-12  1.062E-16  0.000E+00  1.736E-07  2.912E-10
    108.00      3.775E-07  7.114E-08  0.000E+00  7.114E-08  3.064E-07  8.680E-08  8.259E-13  8.319E-12  1.568E-16  0.000E+00  2.192E-07  3.840E-10
    109.00      4.827E-07  9.060E-08  0.000E+00  9.060E-08  3.921E-07  1.155E-07  1.173E-12  1.069E-11  2.309E-16  0.000E+00  2.761E-07  5.050E-10
    110.00      6.160E-07  1.151E-07  0.000E+00  1.151E-07  5.009E-07  1.533E-07  1.661E-12  1.370E-11  3.393E-16  0.000E+00  3.470E-07  6.626E-10
    111.00      7.846E-07  1.459E-07  0.000E+00  1.459E-07  6.388E-07  2.029E-07  2.347E-12  1.752E-11  4.974E-16  0.000E+00  4.349E-07  8.671E-10
    112.00      9.974E-07  1.844E-07  0.000E+00  1.844E-07  8.131E-07  2.680E-07  3.308E-12  2.236E-11  7.276E-16  0.000E+00  5.439E-07  1.132E-09
    113.00      1.266E-06  2.325E-07  0.000E+00  2.325E-07  1.033E-06  3.531E-07  4.651E-12  2.847E-11  1.062E-15  0.000E+00  6.785E-07  1.474E-09
    114.00      1.603E-06  2.924E-07  0.000E+00  2.924E-07  1.310E-06  4.640E-07  6.524E-12  3.617E-11  1.546E-15  0.000E+00  8.445E-07  1.915E-09
    115.00      2.026E-06  3.669E-07  0.000E+00  3.669E-07  1.659E-06  6.083E-07  9.129E-12  4.587E-11  2.246E-15  0.000E+00  1.049E-06  2.481E-09
    116.00      2.557E-06  4.592E-07  0.000E+00  4.592E-07  2.098E-06  7.955E-07  1.274E-11  5.804E-11  3.255E-15  0.000E+00  1.299E-06  3.207E-09
    117.00      3.220E-06  5.734E-07  0.000E+00  5.734E-07  2.647E-06  1.038E-06  1.775E-11  7.328E-11  4.706E-15  0.000E+00  1.605E-06  4.134E-09
    118.00      4.048E-06  7.141E-07  0.000E+00  7.141E-07  3.334E-06  1.350E-06  2.466E-11  9.235E-11  6.789E-15  0.000E+00  1.979E-06  5.317E-09
    119.00      5.080E-06  8.871E-07  0.000E+00  8.871E-07  4.193E-06  1.753E-06  3.417E-11  1.161E-10  9.770E-15  0.000E+00  2.434E-06  6.820E-09
    120.00      6.364E-06  1.099E-06  0.000E+00  1.099E-06  5.265E-06  2.270E-06  4.724E-11  1.458E-10  1.403E-14  0.000E+00  2.986E-06  8.728E-09
    121.00      7.958E-06  1.359E-06  0.000E+00  1.359E-06  6.599E-06  2.932E-06  6.516E-11  1.826E-10  2.010E-14  0.000E+00  3.656E-06  1.114E-08
    122.00      9.932E-06  1.676E-06  0.000E+00  1.676E-06  8.256E-06  3.777E-06  8.967E-11  2.283E-10  2.872E-14  0.000E+00  4.465E-06  1.419E-08
    123.00      1.238E-05  2.061E-06  0.000E+00  2.061E-06  1.031E-05  4.855E-06  1.231E-10  2.848E-10  4.095E-14  0.000E+00  5.440E-06  1.802E-08
    124.00      1.539E-05  2.529E-06  0.000E+00  2.529E-06  1.286E-05  6.225E-06  1.686E-10  3.548E-10  5.826E-14  0.000E+00  6.613E-06  2.283E-08
