Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 90° through atmosphere 1 from charge exchange collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                3.229E+02  8.401E+01  6.186E+01  2.215E+01  2.389E+02  1.496E+01  2.547E+01  2.267E+01  3.649E+01  4.424E+01  9.287E+01  2.228E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      1.946E-08  4.232E-09  0.000E+00  4.232E-09  1.523E-08  9.309E-10  1.067E-14  2.288E-13  3.036E-18  0.000E+00  1.427E-08  2.383E-11
    101.00      2.513E-08  5.498E-09  0.000E+00  5.498E-09  1.963E-08  1.263E-09  1.545E-14  2.996E-13  4.556E-18  0.000E+00  1.833E-08  3.197E-11
    102.00      3.237E-08  7.125E-09  0.000E+00  7.125E-09  2.525E-08  1.711E-09  2.231E-14  3.913E-13  6.834E-18  0.000E+00  2.349E-08  4.279E-11
    103.00      4.161E-08  9.210E-09  0.000E+00  9.210E-09  3.240E-08  2.310E-09  3.215E-14  5.100E-13  1.021E-17  0.000E+00  3.003E-08  5.712E-11
    104.00      5.336E-08  1.188E-08  0.000E+00  1.188E-08  4.149E-08  3.112E-09  4.622E-14  6.631E-13  1.522E-17  0.000E+00  3.830E-08  7.607E-11
    105.00      6.828E-08  1.528E-08  0.000E+00  1.528E-08  5.300E-08  4.183E-09  6.627E-14  8.604E-13  2.263E-17  0.000E+00  4.872E-08  1.011E-10
    106.00      8.717E-08  1.960E-08  0.000E+00  1.960E-08  6.757E-08  5.607E-09  9.481E-14  1.114E-12  3.357E-17  0.000E+00  6.183E-08  1.339E-10
    107.00      1.110E-07  2.509E-08  0.000E+00  2.509E-08  8.595E-08  7.498E-09  1.353E-13  1.439E-12  4.969E-17  0.000E+00  7.827E-08  1.770E-10
    108.00      1.411E-07  3.203E-08  0.000E+00  3.203E-08  1.091E-07  1.000E-08  1.926E-13  1.855E-12  7.339E-17  0.000E+00  9.886E-08  2.334E-10
    109.00      1.790E-07  4.079E-08  0.000E+00  4.079E-08  1.382E-07  1.331E-08  2.735E-13  2.385E-12  1.081E-16  0.000E+00  1.246E-07  3.070E-10
    110.00      2.265E-07  5.183E-08  0.000E+00  5.183E-08  1.746E-07  1.767E-08  3.875E-13  3.061E-12  1.590E-16  0.000E+00  1.565E-07  4.028E-10
