Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 90° through atmosphere 2 from charge exchange collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                2.199E+02  6.911E+01  4.917E+01  1.994E+01  1.508E+02  6.635E+00  1.229E+01  1.063E+01  2.118E+01  2.870E+01  6.928E+01  2.050E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      1.143E-08  2.621E-09  0.000E+00  2.621E-09  8.806E-09  4.244E-10  5.454E-15  1.135E-13  1.853E-18  0.000E+00  8.366E-09  1.569E-11
    101.00      1.475E-08  3.406E-09  0.000E+00  3.406E-09  1.134E-08  5.760E-10  7.898E-15  1.487E-13  2.782E-18  0.000E+00  1.075E-08  2.106E-11
    102.00      1.899E-08  4.413E-09  0.000E+00  4.413E-09  1.458E-08  7.798E-10  1.141E-14  1.942E-13  4.166E-18  0.000E+00  1.377E-08  2.818E-11
    103.00      2.440E-08  5.705E-09  0.000E+00  5.705E-09  1.870E-08  1.053E-09  1.644E-14  2.532E-13  6.236E-18  0.000E+00  1.761E-08  3.763E-11
    104.00      3.128E-08  7.357E-09  0.000E+00  7.357E-09  2.392E-08  1.419E-09  2.363E-14  3.293E-13  9.297E-18  0.000E+00  2.245E-08  5.011E-11
    105.00      4.001E-08  9.463E-09  0.000E+00  9.463E-09  3.054E-08  1.907E-09  3.389E-14  4.274E-13  1.383E-17  0.000E+00  2.857E-08  6.657E-11
    106.00      5.105E-08  1.214E-08  0.000E+00  1.214E-08  3.890E-08  2.556E-09  4.849E-14  5.534E-13  2.052E-17  0.000E+00  3.626E-08  8.822E-11
    107.00      6.499E-08  1.554E-08  0.000E+00  1.554E-08  4.944E-08  3.419E-09  6.920E-14  7.151E-13  3.038E-17  0.000E+00  4.591E-08  1.166E-10
    108.00      8.254E-08  1.984E-08  0.000E+00  1.984E-08  6.270E-08  4.561E-09  9.853E-14  9.220E-13  4.488E-17  0.000E+00  5.798E-08  1.538E-10
    109.00      1.046E-07  2.527E-08  0.000E+00  2.527E-08  7.934E-08  6.069E-09  1.399E-13  1.186E-12  6.615E-17  0.000E+00  7.306E-08  2.022E-10
    110.00      1.323E-07  3.211E-08  0.000E+00  3.211E-08  1.002E-07  8.056E-09  1.983E-13  1.523E-12  9.727E-17  0.000E+00  9.185E-08  2.653E-10
    111.00      1.669E-07  4.069E-08  0.000E+00  4.069E-08  1.262E-07  1.067E-08  2.803E-13  1.951E-12  1.427E-16  0.000E+00  1.152E-07  3.472E-10
    112.00      2.101E-07  5.144E-08  0.000E+00  5.144E-08  1.587E-07  1.409E-08  3.952E-13  2.495E-12  2.089E-16  0.000E+00  1.441E-07  4.533E-10
    113.00      2.639E-07  6.487E-08  0.000E+00  6.487E-08  1.990E-07  1.857E-08  5.559E-13  3.183E-12  3.050E-16  0.000E+00  1.799E-07  5.903E-10
    114.00      3.307E-07  8.160E-08  0.000E+00  8.160E-08  2.491E-07  2.441E-08  7.801E-13  4.053E-12  4.444E-16  0.000E+00  2.240E-07  7.668E-10
    115.00      4.136E-07  1.024E-07  0.000E+00  1.024E-07  3.112E-07  3.200E-08  1.092E-12  5.150E-12  6.459E-16  0.000E+00  2.782E-07  9.935E-10
    116.00      5.161E-07  1.282E-07  0.000E+00  1.282E-07  3.879E-07  4.185E-08  1.525E-12  6.532E-12  9.366E-16  0.000E+00  3.448E-07  1.284E-09
    117.00      6.426E-07  1.600E-07  0.000E+00  1.600E-07  4.826E-07  5.461E-08  2.125E-12  8.268E-12  1.355E-15  0.000E+00  4.263E-07  1.656E-09
    118.00      7.984E-07  1.993E-07  0.000E+00  1.993E-07  5.991E-07  7.107E-08  2.954E-12  1.045E-11  1.956E-15  0.000E+00  5.259E-07  2.129E-09
