Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 0° through atmosphere 1 from direct excitation collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                4.268E+02  7.685E+01  6.359E+01  1.326E+01  3.500E+02  7.292E+01  4.930E+01  3.568E+01  3.046E+01  4.100E+01  1.206E+02  3.016E-03

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      6.426E-09  0.000E+00  0.000E+00  0.000E+00  6.426E-09  6.426E-09  1.036E-16  1.796E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      8.699E-09  0.000E+00  0.000E+00  0.000E+00  8.699E-09  8.699E-09  1.578E-16  2.976E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      1.175E-08  0.000E+00  0.000E+00  0.000E+00  1.175E-08  1.175E-08  2.398E-16  4.687E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      1.582E-08  0.000E+00  0.000E+00  0.000E+00  1.582E-08  1.582E-08  3.634E-16  7.364E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      2.126E-08  0.000E+00  0.000E+00  0.000E+00  2.126E-08  2.126E-08  5.494E-16  1.154E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      2.850E-08  0.000E+00  0.000E+00  0.000E+00  2.850E-08  2.850E-08  8.286E-16  1.804E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      3.810E-08  0.000E+00  0.000E+00  0.000E+00  3.810E-08  3.810E-08  1.246E-15  2.813E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      5.082E-08  0.000E+00  0.000E+00  0.000E+00  5.082E-08  5.082E-08  1.870E-15  4.375E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      6.762E-08  0.000E+00  0.000E+00  0.000E+00  6.762E-08  6.762E-08  2.800E-15  6.789E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      8.975E-08  0.000E+00  0.000E+00  0.000E+00  8.975E-08  8.975E-08  4.180E-15  1.051E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
