Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 80° through atmosphere 1 from direct excitation collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                3.871E+02  7.602E+01  6.281E+01  1.321E+01  3.111E+02  5.087E+01  4.175E+01  3.198E+01  2.872E+01  3.961E+01  1.181E+02  3.011E-03

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      4.264E-09  0.000E+00  0.000E+00  0.000E+00  4.264E-09  4.264E-09  8.662E-17  1.602E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      5.772E-09  0.000E+00  0.000E+00  0.000E+00  5.772E-09  5.772E-09  1.319E-16  2.656E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      7.795E-09  0.000E+00  0.000E+00  0.000E+00  7.795E-09  7.795E-09  2.004E-16  4.184E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      1.050E-08  0.000E+00  0.000E+00  0.000E+00  1.050E-08  1.050E-08  3.038E-16  6.572E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      1.411E-08  0.000E+00  0.000E+00  0.000E+00  1.411E-08  1.411E-08  4.592E-16  1.030E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      1.891E-08  0.000E+00  0.000E+00  0.000E+00  1.891E-08  1.891E-08  6.925E-16  1.610E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      2.529E-08  0.000E+00  0.000E+00  0.000E+00  2.529E-08  2.529E-08  1.042E-15  2.511E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      3.374E-08  0.000E+00  0.000E+00  0.000E+00  3.374E-08  3.374E-08  1.563E-15  3.905E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      4.489E-08  0.000E+00  0.000E+00  0.000E+00  4.489E-08  4.489E-08  2.340E-15  6.060E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      5.958E-08  0.000E+00  0.000E+00  0.000E+00  5.958E-08  5.958E-08  3.494E-15  9.379E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    110.00      7.889E-08  0.000E+00  0.000E+00  0.000E+00  7.889E-08  7.889E-08  5.205E-15  1.448E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    111.00      1.042E-07  0.000E+00  0.000E+00  0.000E+00  1.042E-07  1.042E-07  7.733E-15  2.232E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    112.00      1.373E-07  0.000E+00  0.000E+00  0.000E+00  1.373E-07  1.373E-07  1.146E-14  3.430E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    113.00      1.805E-07  0.000E+00  0.000E+00  0.000E+00  1.805E-07  1.805E-07  1.695E-14  5.256E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    114.00      2.366E-07  0.000E+00  0.000E+00  0.000E+00  2.366E-07  2.366E-07  2.500E-14  8.036E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
